accuracy,condition,child,target_word,age,pic_interact,play,talk,toy_num,pic_num,maternal_ed,super_condition,draw_num,poster_num,tv_num,condition_label
1,cartoon,21,scissors,5.361643836,5,4,4,20,10,1,pic,12,4,1,Cartoon
1,cartoon,22,scissors,5.287671233,4,4,4,4,1,1,pic,5,6,1,Cartoon
1,cartoon,23,scissors,5.060273973,4,4,4,3,1,1,pic,4,6,1,Cartoon
1,cartoon,24,scissors,5.657534247,5,4,5,7,1,5,pic,4,2,1,Cartoon
1,cartoon,25,scissors,5.97260274,3,4,4,8,5,5,pic,20,7,1,Cartoon
1,cartoon,26,scissors,5.676712329,2,5,4,0,2,1,pic,3,1,0,Cartoon
1,cartoon,27,scissors,5.531506849,3,3,4,3,2,1,pic,6,3,0,Cartoon
1,cartoon,28,scissors,5.64109589,4,4,4,4,6,1,pic,12,4,1,Cartoon
1,cartoon,29,scissors,3.994520548,3,4,4,15,4,6,pic,6,2,1,Cartoon
1,cartoon,30,scissors,5.6,3,2,5,0,2,1,pic,2,1,1,Cartoon
1,cartoon,31,scissors,5.591780822,5,5,4,0,1,5,pic,2,2,1,Cartoon
1,cartoon,32,scissors,5.115068493,4,4,4,3,5,1,pic,12,3,1,Cartoon
1,bw,33,scissors,4.682191781,2,4,4,2,1,5,pic,8,0,1,B&W Drawing
1,bw,34,scissors,5.246575342,3,4,5,0,5,1,pic,12,2,1,B&W Drawing
1,bw,35,scissors,3.983561644,4,3,2,2,5,1,pic,5,2,1,B&W Drawing
1,bw,36,scissors,4.775342466,5,4,4,30,3,1,pic,3,3,1,B&W Drawing
1,bw,37,scissors,4.279452055,4,2,4,4,3,4,pic,3,2,0,B&W Drawing
1,bw,38,scissors,4.208219178,5,4,5,4,8,1,pic,16,4,2,B&W Drawing
1,bw,39,scissors,4.263013699,4,2,5,1,3,3,pic,13,1,1,B&W Drawing
1,bw,40,scissors,4.78630137,4,4,3,1,3,3,pic,2,2,1,B&W Drawing
0,bw,41,scissors,3.978082192,5,5,5,3,2,5,pic,6,5,1,B&W Drawing
1,bw,42,scissors,4.391780822,2,5,5,5,2,3,pic,12,1,1,B&W Drawing
0,bw,43,scissors,4.391780822,5,5,5,2,3,3,pic,4,2,1,B&W Drawing
1,bw,44,scissors,4.835616438,3,3,3,3,2,1,pic,12,2,1,B&W Drawing
1,bw,45,scissors,4.043835616,4,4,4,6,1,3,pic,3,2,1,B&W Drawing
1,bw,46,scissors,4.797260274,4,5,5,10,4,1,pic,8,0,1,B&W Drawing
0,bw,47,scissors,4.153424658,2,2,5,3,1,1,pic,2,1,1,B&W Drawing
1,bw,48,scissors,4.454794521,3,4,5,16,4,5,pic,28,3,0,B&W Drawing
1,bw,49,scissors,4.610958904,4,4,5,16,4,1,pic,16,3,0,B&W Drawing
1,bw,50,scissors,4.024657534,4,4,4,2,0,5,pic,10,4,1,B&W Drawing
1,bw,51,scissors,4.994520548,4,5,5,20,8,3,pic,13,7,3,B&W Drawing
1,bw,52,scissors,4.44109589,4,2,4,6,5,5,pic,20,4,1,B&W Drawing
1,bw,53,scissors,4.290410959,5,5,3,0,2,3,pic,2,0,1,B&W Drawing
1,bw,54,scissors,7.673972603,4,4,3,5,2,5,pic,10,2,1,B&W Drawing
1,bw,55,scissors,7.928767123,1,1,4,0,0,3,pic,1,0,1,B&W Drawing
1,bw,56,scissors,7.98,1,4,4,4,2,5,pic,4,2,2,B&W Drawing
1,bw,57,scissors,7.926027397,5,5,3,8,3,5,pic,4,5,1,B&W Drawing
1,bw,58,scissors,7.99,4,2,5,3,4,5,pic,6,4,1,B&W Drawing
1,bw,59,scissors,6.101369863,2,3,5,10,3,3,pic,4,3,1,B&W Drawing
1,bw,60,scissors,6.430136986,4,5,5,12,6,1,pic,7,2,1,B&W Drawing
1,bw,61,scissors,6.575342466,2,4,4,2,2,3,pic,13,0,1,B&W Drawing
1,bw,62,scissors,5.871232877,2,2,4,3,2,5,pic,5,4,1,B&W Drawing
1,bw,63,scissors,7.717808219,5,5,4,20,2,3,pic,10,5,1,B&W Drawing
1,bw,64,scissors,7.728767123,2,2,5,7,6,1,pic,15,5,1,B&W Drawing
1,obj,65,scissors,7.873972603,4,4,4,10,4,1,obj,8,2,0,Object
1,obj,66,scissors,7.350684932,4,5,4,4,2,5,obj,6,2,1,Object
1,obj,67,scissors,6.928767123,2,2,4,5,3,5,obj,15,0,1,Object
1,obj,68,scissors,7.504109589,4,3,4,5,5,6,obj,20,3,1,Object
1,obj,69,scissors,7.479452055,2,3,4,4,5,1,obj,24,5,1,Object
1,obj,70,scissors,7.164383562,5,5,5,4,3,3,obj,5,3,1,Object
1,obj,71,scissors,5.287671233,5,5,5,12,6,5,obj,5,3,0,Object
1,obj,72,scissors,7.301369863,2,3,3,3,6,1,obj,7,2,1,Object
1,obj,73,scissors,7.128767123,2,4,4,2,2,5,obj,5,0,1,Object
1,obj,74,scissors,7.194520548,2,4,2,3,1,1,obj,2,3,1,Object
1,obj,75,scissors,7.476712329,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,76,scissors,6.873972603,5,4,4,0,1,1,obj,1,1,0,Object
1,obj,77,scissors,7.531506849,4,2,4,24,6,3,obj,12,5,1,Object
1,obj,78,scissors,7.115068493,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,79,scissors,3.846575342,2,5,4,5,5,5,obj,14,2,1,Object
1,obj,80,scissors,4.057534247,4,3,4,4,2,1,obj,7,3,0,Object
1,obj,81,scissors,3.6,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,82,scissors,6.602739726,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,83,scissors,5.249315068,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,84,scissors,3.01369863,3,2,3,1,1,5,obj,12,4,1,Object
1,obj,85,scissors,3.246575342,3,4,5,8,5,4,obj,5,7,1,Object
1,obj,86,scissors,3.326027397,4,4,4,2,2,3,obj,6,2,1,Object
1,obj,87,scissors,3.265753425,3,4,3,2,2,1,obj,4,3,1,Object
1,obj,88,scissors,3.871232877,4,3,4,7,2,3,obj,6,2,1,Object
1,obj,89,scissors,3.150684932,2,4,3,4,2,5,obj,5,2,1,Object
1,obj,90,scissors,3.063013699,2,3,2,2,1,3,obj,4,3,1,Object
0,obj,91,scissors,3.495890411,3,4,5,2,1,1,obj,3,2,0,Object
1,obj,92,scissors,3.142465753,4,4,5,6,7,3,obj,48,3,2,Object
1,obj,93,scissors,3.77260274,3,4,5,3,1,1,obj,4,4,1,Object
1,obj,94,scissors,3.443835616,3,4,4,3,3,5,obj,10,0,1,Object
0,obj,95,scissors,3.547945205,3,3,4,1,4,3,obj,16,2,0,Object
1,obj,96,scissors,4.82739726,3,4,4,10,5,5,obj,24,4,1,Object
1,photo,97,scissors,4.517808219,3,4,5,7,2,1,pic,17,2,1,Photo
1,photo,98,scissors,3.901369863,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,99,scissors,4.783561644,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,100,scissors,4.950684932,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,101,scissors,3.134246575,4,3,5,6,3,1,pic,16,1,1,Photo
1,photo,102,scissors,6.254794521,4,4,4,6,2,5,pic,10,3,1,Photo
1,photo,103,scissors,3.934246575,4,4,5,50,5,5,pic,36,7,0,Photo
1,photo,104,scissors,3.090410959,4,2,4,20,4,5,pic,5,6,1,Photo
1,photo,105,scissors,6.161643836,4,3,4,2,3,1,pic,3,4,1,Photo
1,photo,106,scissors,6.430136986,3,3,4,10,4,3,pic,24,3,0,Photo
1,photo,107,scissors,6.235616438,4,4,4,5,10,1,pic,20,2,1,Photo
1,photo,108,scissors,6.980821918,4,4,5,2,3,3,pic,5,2,1,Photo
1,photo,109,scissors,6.495890411,3,2,4,20,1,1,pic,16,2,1,Photo
1,photo,110,scissors,6.021917808,3,3,4,5,3,5,pic,14,2,1,Photo
1,photo,111,scissors,6.778082192,3,3,4,3,3,3,pic,5,4,1,Photo
1,photo,112,scissors,6.621917808,3,3,4,1,2,3,pic,3,2,1,Photo
1,photo,113,scissors,6.580821918,5,5,5,2,2,1,pic,3,2,0,Photo
1,photo,114,scissors,6.901369863,4,4,3,15,5,4,pic,30,7,0,Photo
1,photo,115,scissors,6.942465753,3,4,4,4,3,5,pic,10,4,1,Photo
1,photo,116,scissors,5.350684932,5,3,4,1,3,3,pic,5,5,1,Photo
1,photo,117,scissors,6.032876712,4,4,4,2,4,3,pic,7,2,1,Photo
1,photo,118,scissors,3.347945205,3,3,4,3,1,3,pic,3,3,1,Photo
1,photo,119,scissors,5.463013699,4,4,4,3,4,1,pic,5,6,0,Photo
1,photo,120,scissors,6.18630137,3,2,4,4,1,3,pic,13,5,1,Photo
1,photo,121,scissors,4.843835616,2,5,4,7,3,5,pic,18,3,1,Photo
0,photo,122,scissors,3.720547945,4,5,5,2,2,3,pic,22,5,1,Photo
1,photo,123,scissors,5.252054795,2,4,5,5,4,3,pic,6,4,1,Photo
1,photo,124,scissors,4.830136986,5,4,5,6,2,3,pic,14,2,1,Photo
1,photo,125,scissors,3.276712329,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,126,scissors,6.652054795,5,5,5,15,1,5,pic,10,10,2,Photo
1,photo,127,scissors,5.482191781,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,128,scissors,5.016438356,4,4,5,4,2,1,pic,14,3,1,Photo
1,cartoon,1,shirt,6.854794521,3,3,4,3,5,3,pic,0,1,1,Cartoon
1,cartoon,2,shirt,6.82739726,2,4,4,3,2,1,pic,3,2,0,Cartoon
1,cartoon,3,shirt,7.150684932,2,3,5,3,2,1,pic,3,4,1,Cartoon
1,cartoon,4,shirt,6.852054795,4,3,4,2,1,3,pic,1,2,0,Cartoon
1,cartoon,5,shirt,7.24109589,4,3,5,2,5,5,pic,5,5,1,Cartoon
1,cartoon,6,shirt,4.235616438,2,5,5,3,5,5,pic,5,5,1,Cartoon
0,cartoon,7,shirt,3.117808219,4,3,3,1,2,3,pic,3,3,0,Cartoon
1,cartoon,8,shirt,5.854794521,3,2,5,0,0,5,pic,3,1,1,Cartoon
1,cartoon,9,shirt,4.268493151,3,3,4,3,1,5,pic,3,2,1,Cartoon
1,cartoon,10,shirt,5.106849315,3,4,5,4,6,6,pic,8,3,2,Cartoon
1,cartoon,11,shirt,5.109589041,4,2,5,1,1,1,pic,14,0,0,Cartoon
1,cartoon,12,shirt,5.276712329,4,5,2,3,0,1,pic,5,3,1,Cartoon
1,cartoon,13,shirt,5.630136986,4,2,5,3,3,3,pic,4,2,1,Cartoon
1,cartoon,14,shirt,5.178082192,4,5,4,0,1,1,pic,2,2,1,Cartoon
1,cartoon,15,shirt,5.969863014,5,5,4,2,3,3,pic,3,3,1,Cartoon
1,cartoon,16,shirt,5.452054795,2,5,4,0,1,1,pic,1,1,0,Cartoon
1,cartoon,17,shirt,5.252054795,3,4,5,4,3,6,pic,5,6,1,Cartoon
1,cartoon,18,shirt,5.21369863,3,4,4,30,4,1,pic,5,3,1,Cartoon
1,cartoon,19,shirt,5.778082192,3,4,5,2,0,1,pic,14,2,1,Cartoon
1,cartoon,20,shirt,5.117808219,4,4,4,6,3,6,pic,48,5,1,Cartoon
1,cartoon,21,shirt,5.361643836,5,4,4,20,10,1,pic,12,4,1,Cartoon
1,cartoon,22,shirt,5.287671233,4,4,4,4,1,1,pic,5,6,1,Cartoon
1,cartoon,23,shirt,5.060273973,4,4,4,3,1,1,pic,4,6,1,Cartoon
1,cartoon,24,shirt,5.657534247,5,4,5,7,1,5,pic,4,2,1,Cartoon
1,cartoon,25,shirt,5.97260274,3,4,4,8,5,5,pic,20,7,1,Cartoon
1,cartoon,26,shirt,5.676712329,2,5,4,0,2,1,pic,3,1,0,Cartoon
1,cartoon,27,shirt,5.531506849,3,3,4,3,2,1,pic,6,3,0,Cartoon
1,cartoon,28,shirt,5.64109589,4,4,4,4,6,1,pic,12,4,1,Cartoon
1,cartoon,29,shirt,3.994520548,3,4,4,15,4,6,pic,6,2,1,Cartoon
1,cartoon,30,shirt,5.6,3,2,5,0,2,1,pic,2,1,1,Cartoon
1,cartoon,31,shirt,5.591780822,5,5,4,0,1,5,pic,2,2,1,Cartoon
1,cartoon,32,shirt,5.115068493,4,4,4,3,5,1,pic,12,3,1,Cartoon
1,bw,33,shirt,4.682191781,2,4,4,2,1,5,pic,8,0,1,B&W Drawing
1,bw,34,shirt,5.246575342,3,4,5,0,5,1,pic,12,2,1,B&W Drawing
1,bw,35,shirt,3.983561644,4,3,2,2,5,1,pic,5,2,1,B&W Drawing
1,bw,36,shirt,4.775342466,5,4,4,30,3,1,pic,3,3,1,B&W Drawing
1,bw,37,shirt,4.279452055,4,2,4,4,3,4,pic,3,2,0,B&W Drawing
1,bw,38,shirt,4.208219178,5,4,5,4,8,1,pic,16,4,2,B&W Drawing
1,bw,39,shirt,4.263013699,4,2,5,1,3,3,pic,13,1,1,B&W Drawing
1,bw,40,shirt,4.78630137,4,4,3,1,3,3,pic,2,2,1,B&W Drawing
1,bw,41,shirt,3.978082192,5,5,5,3,2,5,pic,6,5,1,B&W Drawing
1,bw,42,shirt,4.391780822,2,5,5,5,2,3,pic,12,1,1,B&W Drawing
1,bw,43,shirt,4.391780822,5,5,5,2,3,3,pic,4,2,1,B&W Drawing
1,bw,44,shirt,4.835616438,3,3,3,3,2,1,pic,12,2,1,B&W Drawing
1,bw,45,shirt,4.043835616,4,4,4,6,1,3,pic,3,2,1,B&W Drawing
1,bw,46,shirt,4.797260274,4,5,5,10,4,1,pic,8,0,1,B&W Drawing
1,bw,47,shirt,4.153424658,2,2,5,3,1,1,pic,2,1,1,B&W Drawing
1,bw,48,shirt,4.454794521,3,4,5,16,4,5,pic,28,3,0,B&W Drawing
1,bw,49,shirt,4.610958904,4,4,5,16,4,1,pic,16,3,0,B&W Drawing
1,bw,50,shirt,4.024657534,4,4,4,2,0,5,pic,10,4,1,B&W Drawing
1,bw,51,shirt,4.994520548,4,5,5,20,8,3,pic,13,7,3,B&W Drawing
1,bw,52,shirt,4.44109589,4,2,4,6,5,5,pic,20,4,1,B&W Drawing
1,bw,53,shirt,4.290410959,5,5,3,0,2,3,pic,2,0,1,B&W Drawing
1,bw,54,shirt,7.673972603,4,4,3,5,2,5,pic,10,2,1,B&W Drawing
1,bw,55,shirt,7.928767123,1,1,4,0,0,3,pic,1,0,1,B&W Drawing
1,bw,56,shirt,7.98,1,4,4,4,2,5,pic,4,2,2,B&W Drawing
1,bw,57,shirt,7.926027397,5,5,3,8,3,5,pic,4,5,1,B&W Drawing
1,bw,58,shirt,7.99,4,2,5,3,4,5,pic,6,4,1,B&W Drawing
1,bw,59,shirt,6.101369863,2,3,5,10,3,3,pic,4,3,1,B&W Drawing
1,bw,60,shirt,6.430136986,4,5,5,12,6,1,pic,7,2,1,B&W Drawing
1,bw,61,shirt,6.575342466,2,4,4,2,2,3,pic,13,0,1,B&W Drawing
1,bw,62,shirt,5.871232877,2,2,4,3,2,5,pic,5,4,1,B&W Drawing
1,bw,63,shirt,7.717808219,5,5,4,20,2,3,pic,10,5,1,B&W Drawing
1,bw,64,shirt,7.728767123,2,2,5,7,6,1,pic,15,5,1,B&W Drawing
1,obj,65,shirt,7.873972603,4,4,4,10,4,1,obj,8,2,0,Object
1,obj,66,shirt,7.350684932,4,5,4,4,2,5,obj,6,2,1,Object
1,obj,67,shirt,6.928767123,2,2,4,5,3,5,obj,15,0,1,Object
1,obj,68,shirt,7.504109589,4,3,4,5,5,6,obj,20,3,1,Object
1,obj,69,shirt,7.479452055,2,3,4,4,5,1,obj,24,5,1,Object
1,obj,70,shirt,7.164383562,5,5,5,4,3,3,obj,5,3,1,Object
1,obj,71,shirt,5.287671233,5,5,5,12,6,5,obj,5,3,0,Object
1,obj,72,shirt,7.301369863,2,3,3,3,6,1,obj,7,2,1,Object
1,obj,73,shirt,7.128767123,2,4,4,2,2,5,obj,5,0,1,Object
1,obj,74,shirt,7.194520548,2,4,2,3,1,1,obj,2,3,1,Object
1,obj,75,shirt,7.476712329,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,76,shirt,6.873972603,5,4,4,0,1,1,obj,1,1,0,Object
1,obj,77,shirt,7.531506849,4,2,4,24,6,3,obj,12,5,1,Object
1,obj,78,shirt,7.115068493,4,4,4,20,5,1,obj,12,4,1,Object
1,obj,79,shirt,3.846575342,2,5,4,5,5,5,obj,14,2,1,Object
0,obj,80,shirt,4.057534247,4,3,4,4,2,1,obj,7,3,0,Object
1,obj,81,shirt,3.6,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,82,shirt,6.602739726,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,83,shirt,5.249315068,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,84,shirt,3.01369863,3,2,3,1,1,5,obj,12,4,1,Object
1,obj,85,shirt,3.246575342,3,4,5,8,5,4,obj,5,7,1,Object
0,obj,86,shirt,3.326027397,4,4,4,2,2,3,obj,6,2,1,Object
1,obj,87,shirt,3.265753425,3,4,3,2,2,1,obj,4,3,1,Object
1,obj,88,shirt,3.871232877,4,3,4,7,2,3,obj,6,2,1,Object
0,obj,89,shirt,3.150684932,2,4,3,4,2,5,obj,5,2,1,Object
1,obj,90,shirt,3.063013699,2,3,2,2,1,3,obj,4,3,1,Object
1,obj,91,shirt,3.495890411,3,4,5,2,1,1,obj,3,2,0,Object
0,obj,92,shirt,3.142465753,4,4,5,6,7,3,obj,48,3,2,Object
0,obj,93,shirt,3.77260274,3,4,5,3,1,1,obj,4,4,1,Object
1,obj,94,shirt,3.443835616,3,4,4,3,3,5,obj,10,0,1,Object
0,obj,95,shirt,3.547945205,3,3,4,1,4,3,obj,16,2,0,Object
1,obj,96,shirt,4.82739726,3,4,4,10,5,5,obj,24,4,1,Object
1,photo,97,shirt,4.517808219,3,4,5,7,2,1,pic,17,2,1,Photo
1,photo,98,shirt,3.901369863,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,99,shirt,4.783561644,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,100,shirt,4.950684932,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,101,shirt,3.134246575,4,3,5,6,3,1,pic,16,1,1,Photo
1,photo,102,shirt,6.254794521,4,4,4,6,2,5,pic,10,3,1,Photo
1,photo,103,shirt,3.934246575,4,4,5,50,5,5,pic,36,7,0,Photo
1,photo,104,shirt,3.090410959,4,2,4,20,4,5,pic,5,6,1,Photo
1,photo,105,shirt,6.161643836,4,3,4,2,3,1,pic,3,4,1,Photo
1,photo,106,shirt,6.430136986,3,3,4,10,4,3,pic,24,3,0,Photo
1,photo,107,shirt,6.235616438,4,4,4,5,10,1,pic,20,2,1,Photo
1,photo,108,shirt,6.980821918,4,4,5,2,3,3,pic,5,2,1,Photo
1,photo,109,shirt,6.495890411,3,2,4,20,1,1,pic,16,2,1,Photo
1,photo,110,shirt,6.021917808,3,3,4,5,3,5,pic,14,2,1,Photo
1,photo,111,shirt,6.778082192,3,3,4,3,3,3,pic,5,4,1,Photo
1,photo,112,shirt,6.621917808,3,3,4,1,2,3,pic,3,2,1,Photo
1,photo,113,shirt,6.580821918,5,5,5,2,2,1,pic,3,2,0,Photo
1,photo,114,shirt,6.901369863,4,4,3,15,5,4,pic,30,7,0,Photo
1,photo,115,shirt,6.942465753,3,4,4,4,3,5,pic,10,4,1,Photo
1,photo,116,shirt,5.350684932,5,3,4,1,3,3,pic,5,5,1,Photo
1,photo,117,shirt,6.032876712,4,4,4,2,4,3,pic,7,2,1,Photo
0,photo,118,shirt,3.347945205,3,3,4,3,1,3,pic,3,3,1,Photo
1,photo,119,shirt,5.463013699,4,4,4,3,4,1,pic,5,6,0,Photo
1,photo,120,shirt,6.18630137,3,2,4,4,1,3,pic,13,5,1,Photo
1,photo,121,shirt,4.843835616,2,5,4,7,3,5,pic,18,3,1,Photo
1,photo,122,shirt,3.720547945,4,5,5,2,2,3,pic,22,5,1,Photo
1,photo,123,shirt,5.252054795,2,4,5,5,4,3,pic,6,4,1,Photo
1,photo,124,shirt,4.830136986,5,4,5,6,2,3,pic,14,2,1,Photo
1,photo,125,shirt,3.276712329,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,126,shirt,6.652054795,5,5,5,15,1,5,pic,10,10,2,Photo
1,photo,127,shirt,5.482191781,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,128,shirt,5.016438356,4,4,5,4,2,1,pic,14,3,1,Photo
1,bw,1,shoe,6.854794521,3,3,4,3,5,3,pic,0,1,1,B&W Drawing
1,bw,2,shoe,6.82739726,2,4,4,3,2,1,pic,3,2,0,B&W Drawing
1,bw,3,shoe,7.150684932,2,3,5,3,2,1,pic,3,4,1,B&W Drawing
0,bw,4,shoe,6.852054795,4,3,4,2,1,3,pic,1,2,0,B&W Drawing
1,bw,5,shoe,7.24109589,4,3,5,2,5,5,pic,5,5,1,B&W Drawing
1,bw,6,shoe,4.235616438,2,5,5,3,5,5,pic,5,5,1,B&W Drawing
1,bw,7,shoe,3.117808219,4,3,3,1,2,3,pic,3,3,0,B&W Drawing
1,bw,8,shoe,5.854794521,3,2,5,0,0,5,pic,3,1,1,B&W Drawing
1,bw,9,shoe,4.268493151,3,3,4,3,1,5,pic,3,2,1,B&W Drawing
1,bw,10,shoe,5.106849315,3,4,5,4,6,6,pic,8,3,2,B&W Drawing
1,bw,11,shoe,5.109589041,4,2,5,1,1,1,pic,14,0,0,B&W Drawing
1,bw,12,shoe,5.276712329,4,5,2,3,0,1,pic,5,3,1,B&W Drawing
1,bw,13,shoe,5.630136986,4,2,5,3,3,3,pic,4,2,1,B&W Drawing
1,bw,14,shoe,5.178082192,4,5,4,0,1,1,pic,2,2,1,B&W Drawing
1,bw,15,shoe,5.969863014,5,5,4,2,3,3,pic,3,3,1,B&W Drawing
1,bw,16,shoe,5.452054795,2,5,4,0,1,1,pic,1,1,0,B&W Drawing
1,bw,17,shoe,5.252054795,3,4,5,4,3,6,pic,5,6,1,B&W Drawing
1,bw,18,shoe,5.21369863,3,4,4,30,4,1,pic,5,3,1,B&W Drawing
1,bw,19,shoe,5.778082192,3,4,5,2,0,1,pic,14,2,1,B&W Drawing
1,bw,20,shoe,5.117808219,4,4,4,6,3,6,pic,48,5,1,B&W Drawing
1,bw,21,shoe,5.361643836,5,4,4,20,10,1,pic,12,4,1,B&W Drawing
1,bw,22,shoe,5.287671233,4,4,4,4,1,1,pic,5,6,1,B&W Drawing
1,bw,23,shoe,5.060273973,4,4,4,3,1,1,pic,4,6,1,B&W Drawing
1,bw,24,shoe,5.657534247,5,4,5,7,1,5,pic,4,2,1,B&W Drawing
1,bw,25,shoe,5.97260274,3,4,4,8,5,5,pic,20,7,1,B&W Drawing
1,bw,26,shoe,5.676712329,2,5,4,0,2,1,pic,3,1,0,B&W Drawing
1,bw,27,shoe,5.531506849,3,3,4,3,2,1,pic,6,3,0,B&W Drawing
1,bw,28,shoe,5.64109589,4,4,4,4,6,1,pic,12,4,1,B&W Drawing
1,bw,29,shoe,3.994520548,3,4,4,15,4,6,pic,6,2,1,B&W Drawing
1,bw,30,shoe,5.6,3,2,5,0,2,1,pic,2,1,1,B&W Drawing
1,bw,31,shoe,5.591780822,5,5,4,0,1,5,pic,2,2,1,B&W Drawing
1,bw,32,shoe,5.115068493,4,4,4,3,5,1,pic,12,3,1,B&W Drawing
1,obj,33,shoe,4.682191781,2,4,4,2,1,5,obj,8,0,1,Object
1,obj,34,shoe,5.246575342,3,4,5,0,5,1,obj,12,2,1,Object
1,obj,35,shoe,3.983561644,4,3,2,2,5,1,obj,5,2,1,Object
1,obj,36,shoe,4.775342466,5,4,4,30,3,1,obj,3,3,1,Object
1,obj,37,shoe,4.279452055,4,2,4,4,3,4,obj,3,2,0,Object
1,obj,38,shoe,4.208219178,5,4,5,4,8,1,obj,16,4,2,Object
1,obj,39,shoe,4.263013699,4,2,5,1,3,3,obj,13,1,1,Object
1,obj,40,shoe,4.78630137,4,4,3,1,3,3,obj,2,2,1,Object
1,obj,41,shoe,3.978082192,5,5,5,3,2,5,obj,6,5,1,Object
1,obj,42,shoe,4.391780822,2,5,5,5,2,3,obj,12,1,1,Object
1,obj,43,shoe,4.391780822,5,5,5,2,3,3,obj,4,2,1,Object
1,obj,44,shoe,4.835616438,3,3,3,3,2,1,obj,12,2,1,Object
1,obj,45,shoe,4.043835616,4,4,4,6,1,3,obj,3,2,1,Object
1,obj,46,shoe,4.797260274,4,5,5,10,4,1,obj,8,0,1,Object
1,obj,47,shoe,4.153424658,2,2,5,3,1,1,obj,2,1,1,Object
1,obj,48,shoe,4.454794521,3,4,5,16,4,5,obj,28,3,0,Object
1,obj,49,shoe,4.610958904,4,4,5,16,4,1,obj,16,3,0,Object
1,obj,50,shoe,4.024657534,4,4,4,2,0,5,obj,10,4,1,Object
1,obj,51,shoe,4.994520548,4,5,5,20,8,3,obj,13,7,3,Object
1,obj,52,shoe,4.44109589,4,2,4,6,5,5,obj,20,4,1,Object
1,obj,53,shoe,4.290410959,5,5,3,0,2,3,obj,2,0,1,Object
1,obj,54,shoe,7.673972603,4,4,3,5,2,5,obj,10,2,1,Object
1,obj,55,shoe,7.928767123,1,1,4,0,0,3,obj,1,0,1,Object
1,obj,56,shoe,7.98,1,4,4,4,2,5,obj,4,2,2,Object
1,obj,57,shoe,7.926027397,5,5,3,8,3,5,obj,4,5,1,Object
1,obj,58,shoe,7.99,4,2,5,3,4,5,obj,6,4,1,Object
1,obj,59,shoe,6.101369863,2,3,5,10,3,3,obj,4,3,1,Object
1,obj,60,shoe,6.430136986,4,5,5,12,6,1,obj,7,2,1,Object
1,obj,61,shoe,6.575342466,2,4,4,2,2,3,obj,13,0,1,Object
1,obj,62,shoe,5.871232877,2,2,4,3,2,5,obj,5,4,1,Object
1,obj,63,shoe,7.717808219,5,5,4,20,2,3,obj,10,5,1,Object
1,obj,64,shoe,7.728767123,2,2,5,7,6,1,obj,15,5,1,Object
0,photo,65,shoe,7.873972603,4,4,4,10,4,1,pic,8,2,0,Photo
1,photo,66,shoe,7.350684932,4,5,4,4,2,5,pic,6,2,1,Photo
1,photo,67,shoe,6.928767123,2,2,4,5,3,5,pic,15,0,1,Photo
1,photo,68,shoe,7.504109589,4,3,4,5,5,6,pic,20,3,1,Photo
1,photo,69,shoe,7.479452055,2,3,4,4,5,1,pic,24,5,1,Photo
1,photo,70,shoe,7.164383562,5,5,5,4,3,3,pic,5,3,1,Photo
1,photo,71,shoe,5.287671233,5,5,5,12,6,5,pic,5,3,0,Photo
1,photo,72,shoe,7.301369863,2,3,3,3,6,1,pic,7,2,1,Photo
1,photo,73,shoe,7.128767123,2,4,4,2,2,5,pic,5,0,1,Photo
1,photo,74,shoe,7.194520548,2,4,2,3,1,1,pic,2,3,1,Photo
1,photo,75,shoe,7.476712329,4,4,4,20,5,1,pic,12,4,1,Photo
1,photo,76,shoe,6.873972603,5,4,4,0,1,1,pic,1,1,0,Photo
1,photo,77,shoe,7.531506849,4,2,4,24,6,3,pic,12,5,1,Photo
1,photo,78,shoe,7.115068493,4,4,4,20,5,1,pic,12,4,1,Photo
1,photo,79,shoe,3.846575342,2,5,4,5,5,5,pic,14,2,1,Photo
1,photo,80,shoe,4.057534247,4,3,4,4,2,1,pic,7,3,0,Photo
0,photo,81,shoe,3.6,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,82,shoe,6.602739726,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,83,shoe,5.249315068,3,4,4,3,4,5,pic,3,4,1,Photo
0,photo,84,shoe,3.01369863,3,2,3,1,1,5,pic,12,4,1,Photo
1,photo,85,shoe,3.246575342,3,4,5,8,5,4,pic,5,7,1,Photo
